hsa-mir-106a	hsa-mir-122	hsa-mir-1251	hsa-mir-1255a	hsa-mir-1269a	hsa-mir-1269b	hsa-mir-1275	hsa-mir-1284	hsa-mir-1291	hsa-mir-1304	hsa-mir-141	hsa-mir-146b	hsa-mir-148a	hsa-mir-153-1	hsa-mir-153-2	hsa-mir-182	hsa-mir-183	hsa-mir-19a	hsa-mir-19b-1	hsa-mir-19b-2	hsa-mir-200c	hsa-mir-20a	hsa-mir-20b	hsa-mir-210	hsa-mir-2115	hsa-mir-25	hsa-mir-3074	hsa-mir-3152	hsa-mir-3170	hsa-mir-3189	hsa-mir-3614	hsa-mir-3651	hsa-mir-3664	hsa-mir-375	hsa-mir-425	hsa-mir-4326	hsa-mir-4449	hsa-mir-449a	hsa-mir-449b	hsa-mir-4501	hsa-mir-4664	hsa-mir-4668	hsa-mir-4746	hsa-mir-500a	hsa-mir-5586	hsa-mir-5683	hsa-mir-5687	hsa-mir-5694	hsa-mir-5704	hsa-mir-5706	hsa-mir-592	hsa-mir-612	hsa-mir-615	hsa-mir-618	hsa-mir-652	hsa-mir-6810	hsa-mir-7-1	hsa-mir-7-3	hsa-mir-708	hsa-mir-7705	hsa-mir-92a-1	hsa-mir-93	hsa-mir-96
ENSG00000164822.5	-0.000894582239162711	-0.0179231978662711	-0.0153000855283622	-0.0409581564955186	0.0728293377122363	0.0237377207739412	0.0226499438563514	-0.0115290987102126	-0.0602138484880584	0.0128846223728631	0.0139601775921725	0.0167287813501106	0.0438875004541375	0.07360694109593	0.050585078662679	-0.00581120124012001	0.00485783187134322	0.0589062618361098	0.00611718513383572	-0.00479156652029413	0.00416703116628445	0.0160639466917012	0.0172908943279753	0.0641082996218366	0.0980378754865948	-0.0082603187600848	0.0333982562496742	0.0188549567031796	0.0568211476576991	0.0428485481034905	0.0204998589937757	-0.0243815677293363	-0.00791731581468538	-0.00878514449496106	-0.0299012529511291	-0.0149575004747031	-0.0405817254713107	-0.0616213738317939	-0.0930444264191854	-0.0283951693000485	0.0522733189723224	-0.0487458937375917	-0.0461967943547704	-0.0151236642104357	-0.0471502713823329	-0.0333040996762527	-0.00501688017172924	0.00173123656794877	-0.0210376187798951	-0.0681316118731318	0.027319322281257	-0.0894716553288888	-0.0272696279054224	0.10565335548814	-0.0171610640947287	0.0609372035501205	0.0293001909032904	0.0359797326184915	-0.00568365601897851	-0.00813205568082119	0.0281786659301029	0.0120251880150808	-0.00538681217368337
ENSG00000164855.16	0.375990687361969	0.138689394751586	0.114057184521227	0.235750288182537	-0.0373854461087418	-0.0375539017441245	0.128561247887921	0.0729674628586612	0.219532964714182	0.186893411829113	0.537950319812026	0.106601821211671	0.483024918554887	0.342718272372261	0.415384257520342	0.407951399743194	0.354587632914114	0.430766969156772	0.484273584409673	0.480721843201141	0.465395862587546	0.519984304903143	0.370316710049857	0.304192619468935	0.195363341444539	0.343265127039209	0.439111242170955	-0.0292364221966308	0.179350768901097	0.073399823528713	0.0490498531596446	0.280134189842054	0.223733380935836	0.48642593608193	0.407282877869994	0.170475998770197	0.238136427506871	0.184527726990928	0.128132392604557	0.0536721765974556	0.184374141033962	0.298273630773648	0.222896014720269	0.253259536335455	0.300446514319182	0.194287602687393	0.176337019144205	0.299152203302958	0.167928988832925	0.17400402290699	0.170265581040057	0.174380752327495	0.240083815220705	0.23012178930577	-0.141376042314051	0.117238782838605	0.405718107922677	0.172858739559222	0.29049980687389	0.157697251955113	0.457310387627299	0.518688287579331	0.522313922791995
ENSG00000164893.9	0.33712796832673	0.0871323028291604	0.16037380218972	0.136378446030866	-0.0959525363789082	0.0173650523308358	-0.0284613969144018	-0.0177961401475456	0.11388596395695	-0.0145611618072882	0.202074280815617	0.0381358683617316	0.187572029061765	0.152620903410393	0.13644175476008	0.101821044429367	0.0735244161921231	0.248779641682784	0.277331729441581	0.282510438126235	0.128502996336059	0.197039897277564	0.334412561998896	0.197177183062705	0.244636209407837	0.0502574299541265	0.259967010710137	0.134366969197161	0.0673074605687204	0.0451925128409928	0.0711395275182529	0.163917114179926	0.120339016912409	0.0810797300201855	0.129943731139156	0.0460666407341027	0.169526598126086	0.0903494957151451	0.0655716672691265	0.177916178338029	0.172337731305033	0.168212916142535	0.218548329975815	0.162972196265211	0.0283169480539388	0.154522618855299	0.0302369697882704	-0.00134659460635679	0.051686751845055	0.342203310979169	0.0134282224863267	0.0368021452872165	0.124209270983841	0.114833667070252	-0.168625095303908	0.161807655876039	0.137355814021881	0.130948115894594	0.0921613262587742	0.239097994610983	0.0903010398642038	0.179925845098809	0.196043298767151
ENSG00000164932.13	0.0560088325389896	0.0790185884538027	-0.0725990324410543	0.127912780473038	0.0012363438200443	-0.0327728986897143	-0.0461227989844459	0.0440699695401992	-0.0340519507068343	0.105297666761547	-0.0361017853719568	0.375692448437297	0.0259464218511566	-0.0234052781857273	0.0317444344715487	0.164357137976775	0.173542240585184	0.0996015921729273	0.0117612598137195	0.0137982535449415	-0.023467246985654	0.0926589691856481	0.0626917907803629	0.205419096056049	0.235049674989825	0.0811262376824225	0.044134037760548	-0.0449115571165089	0.103879302242009	0.0978075914354267	0.237595095454479	0.104435178611983	0.0460167234812571	0.0276311436398143	0.407929815703658	0.152878195696793	0.118988856394846	0.180384621683191	0.16247148722269	0.186537626983363	0.139596881729432	0.239795512535697	0.0235646548331236	0.0984260641277857	0.276875846504672	0.0124111152815419	-0.0311840438517225	0.00850366569785763	0.122885561266651	0.0346591441414627	0.372746074585802	0.223395191635279	0.157673925258179	0.0806690082181901	-0.0355457775967441	-0.00136975655700333	0.0697525426326709	0.112664667309758	0.643753021127493	0.126076223582474	-0.0300851984401812	0.154969323227506	0.178681648323514
ENSG00000164938.14	0.131420841592328	0.0661259183585235	0.00494898679799055	0.185974372871093	0.107154593332876	0.120232175015356	0.304074429790803	0.0942171447462609	0.251200176364395	0.193213004129819	0.344553898372862	0.0618467318810921	0.324676893855454	0.20119538682084	0.173350244719986	0.354020978957239	0.405945761204541	0.144421798217377	0.239448084442013	0.225862973287491	0.397827683091173	0.320969032955547	0.122364368192505	0.121244550303464	0.0361847204419179	0.37410361520266	0.349574812650901	0.0631862574529317	0.223561673405499	0.0631897016886725	0.0886570415514417	0.199964888184927	0.176696104529994	0.401524751971312	0.27319421982338	0.00939631546749085	0.321539213645428	0.0534135308849212	0.0431849380818742	0.125530747384674	0.220276994363546	0.185813064955508	0.187021085730046	0.178148974645098	0.295224905867146	0.186163083259538	0.300700339949042	0.333617000747487	0.258592252940321	0.208393231464564	0.136591573801449	0.164835780482751	0.277802497359987	0.044698959696221	0.0990518554362284	-0.0542254612220236	0.293836145201376	0.178320582836899	0.184201912272984	0.187028633701656	0.40871082266602	0.384098636729069	0.377567561871998
ENSG00000165023.7	-0.0576939315504915	0.0251228625072516	-0.00888854326904993	0.0657009865909057	0.164041527329446	0.0981509504578704	0.158739283539869	-0.0605016197483606	0.0914225137723267	0.145499156399877	0.120811676896521	-0.0217119537121412	0.0645266929288446	-0.000894480945457098	-0.0162626910652214	0.242590701822937	0.310516311257846	-0.0491174498767311	-0.0178729689593995	-0.0224501162409083	0.164416570134929	0.112923480919593	-0.0544635316505692	0.149547951106157	-0.0227799286250531	0.237541985137739	0.165951011910376	-0.0191693219807	0.0484957377647146	0.00391097201779482	0.0634106376441761	0.0436822421123027	0.0832000572329016	0.293178424451572	0.252636581216463	-0.020356162200612	0.143426288283974	0.18250014991125	0.117778216193522	0.0776841658949711	0.153607970872573	0.0920806709012646	0.163496573233383	0.0720009987039273	0.273535924989611	0.063456427816782	0.179689417319478	0.193035444446392	0.149971948362989	0.101418952180739	0.251680132027762	0.1871860029119	0.235705334389554	-0.0123524797704853	0.193571765981211	-0.148292532274797	0.212084529273062	0.0951482532181943	0.182140273195249	0.0564622300900832	0.155149800310695	0.222246646153917	0.274278167760742
ENSG00000165066.13	0.216534516905145	0.0829325809610141	-0.0510112155542633	0.0763836992099324	0.0657278393841691	-0.00566562437802734	-0.0416531125727896	-0.0422609561152102	0.0697429798711294	0.106634941444174	0.182479340450197	0.130745747646563	0.118161628181974	-0.0341268507418203	-0.00609952873345702	0.148312532688495	0.0977123056980173	0.111429680958049	0.19371471609093	0.186499204343069	0.115990648639082	0.178680612161705	0.205453936187478	0.0789578794375414	0.111133274168499	0.10878060110433	0.0276762760740347	-0.0944002169022757	0.0734026829916207	-0.0298705602360584	-0.0536434405893882	0.0453041577815402	0.0350517985348683	0.153466935916802	0.117976138316808	0.12949873162308	-0.0404934537416444	-0.0241583778811635	0.0230175909880389	0.0486562929535777	0.0715111865722661	0.117362752809372	-0.0334320215808898	0.016247049221901	0.204247017544	-0.0130034360844365	0.13627862042486	0.179010718966527	0.00201884816366763	-0.0753373680254777	0.200479632882678	-0.0045556593353617	0.0313506963397168	0.075579593477937	-0.118445840608829	0.00805138634002019	0.0970944828908905	0.037137279225658	0.266417171694813	0.0843246867750952	0.106832922795058	0.197397379290059	0.18101724170874
ENSG00000165164.14	0.0668672741259729	0.00786897496765957	0.0798179037180424	0.0563954886645498	0.0223126681343553	0.0928253552573955	-0.011285984251232	-0.0621410826782991	0.0819170982804055	0.038291906233624	0.0999248475822646	0.0694160038365779	0.0832894475143888	0.0413317393818122	0.0536249055795052	0.104249542597784	0.154788568083339	0.010326617673851	0.0243389795542512	0.0335168056771876	0.117041393214804	0.0491683658866724	0.096870069122647	0.204521795070934	0.0696405657321403	0.0736766360484362	0.109841200790096	0.0443954591388232	0.0951997867063945	0.163510634844449	0.0959923146610779	0.168203240950829	0.0685784727169481	0.206184547509959	0.230151620065152	0.0650751367457751	0.100204519746318	0.501440582316044	0.430511855635519	0.053312342761594	0.10699757836184	0.0962801545943068	0.15594221620372	0.114473266001896	0.23945459430264	0.0289579875091153	0.0987141956151384	0.0609570488336242	0.0592862203893037	0.227861432229132	0.104456080808061	0.192093727984732	0.208120430770479	0.00541130937701535	0.110541188100676	0.00119627635003549	0.138550780351221	0.11523809102559	0.184353059743182	0.0716439795842777	0.0891022826110418	0.15257300784076	0.161124696580236
ENSG00000165215.6	0.335268823743494	0.0812771081498236	0.0577488996897709	0.137619389199188	0.00123733728104669	-0.00501091520435077	0.0266676762027724	0.0290797827526542	0.21123421921243	0.0164885773561661	0.334205809796339	0.100896561626042	0.270926072695774	0.20795185744022	0.218698165947284	0.293760673982052	0.234952843613352	0.321183123293649	0.39820613297358	0.405785193450965	0.244804353442439	0.376545309675184	0.315408371851	0.125961465051685	0.124768752953572	0.289808753013471	0.23235641491145	0.0188407965541034	0.0832926338260956	0.0558571650780853	0.0792156215903581	0.251019871758097	0.0964444863800106	0.336935899121449	0.31808216766759	0.1185596626773	0.149199391992842	0.20640258589936	0.16565370099372	0.0923210511918217	0.147636105277396	0.256660916678384	0.117233490569282	0.222573448991701	0.220393615708949	0.143417222763355	0.0887144361429871	0.234897679313619	0.12887857511847	0.115987098656035	0.163620728491165	0.156159323035724	0.216183276345446	0.0753010996080378	-0.182366102207573	0.111398950037843	0.291820516752533	0.0651860666745759	0.285278365201511	0.147419016881334	0.257104234524303	0.395463472321121	0.39983609255382
ENSG00000165304.8	0.202164354148296	0.0334933770177865	0.0414133379751596	0.202005731322776	0.0402373046980747	0.02552582282511	0.11033555805013	0.125764154227562	0.110170771580121	0.190249834903808	0.202738081253263	0.314199301041714	0.230945066650566	0.18671519372406	0.218109709193714	0.410666978176859	0.464332702802287	0.167257930803757	0.180036630156826	0.178448817788924	0.270130307075985	0.253946069214619	0.226682729275549	0.319389679197733	0.195386502398769	0.385773434524561	0.386807353769773	-0.0469872026937946	0.300965556392073	0.195412577638633	0.237428071676326	0.152877230717804	0.0894662317879474	0.282107626042223	0.492640243572969	0.173118894945322	0.218288209227486	0.252195324080087	0.239070525426182	0.201192061396506	0.273008130106713	0.274796701628087	0.368213136290891	0.244649983808324	0.386491778857402	0.0181342207901211	0.171974642194182	0.125941264146053	0.157927343942848	0.185258308126225	0.280421280122793	0.308178313137975	0.315592126685232	0.187891146726749	0.0131961609285571	0.000790166394318446	0.288943495536661	0.167004183442833	0.396116564605515	0.134319512515746	0.266791786040475	0.417126775262218	0.435514145311775
ENSG00000165309.14	0.231454547960869	0.0263499294150999	0.0051611084616598	0.115765562397356	0.0012629124658596	0.0468426012814271	0.00527953953029361	-0.0388250608372612	0.117403065305187	0.0751716930869057	0.178737384885602	0.143396140838551	0.234642794667279	0.208708607318372	0.201147937987358	0.222850591378989	0.225251893949462	0.127162501266364	0.165124170115958	0.171308594324364	0.197827561668798	0.187059946228362	0.216644656003042	0.13329777792588	0.151245132365271	0.244739626276499	0.233559361015338	0.0869648409817224	0.185621734755656	0.146414764152794	0.11018855874545	0.194402885541849	0.117809568252217	0.239576435632196	0.325620668280565	0.102734548567246	0.20436534719106	0.414459867285916	0.378625504623125	0.0991954127317389	0.141092204178054	0.135456633414481	0.212612675271271	0.216470379086355	0.135216824688319	0.126914374339564	0.117607604489299	0.202500136087529	0.0406512455900274	0.199751489733957	-0.0374198171978171	0.170737865720685	0.123991023923678	0.0264600764393626	-0.082369906474745	0.0922289038491742	0.280587877604607	0.148713547311127	0.176229547346392	0.0962017650747141	0.17201584089739	0.276495802305871	0.22250954822445
ENSG00000165480.16	0.300265418059147	0.0765748418202457	0.0352486090492188	0.207306343663814	0.0359268613829784	-0.00899618097669276	0.184666625899069	0.164294631424002	0.178774608005844	0.190032762912633	0.29707127188401	0.240169691385423	0.314719578481208	0.300102859656263	0.308770623422168	0.449399682962544	0.478767175080176	0.29687978645218	0.337302244441144	0.33146872024219	0.314061265275357	0.380682590875187	0.307148903694859	0.344158020836911	0.198205059719101	0.449469393576721	0.445362884216868	-0.035703034309711	0.324601037287092	0.196016763324883	0.175400375763111	0.269584077802944	0.133132028649231	0.349284230226741	0.536318610174527	0.16187837595584	0.288089885212662	0.279900448674054	0.250789077869587	0.153351399768371	0.248717902509639	0.304347273077328	0.384332356586839	0.256355095951629	0.383073465805585	0.106697228592355	0.195724874611255	0.193167469902822	0.152314518405876	0.18595429234462	0.243141574050328	0.288561540637362	0.320011723334501	0.1919080029295	-0.0259292129547697	0.0480513074298981	0.343892085052491	0.217520566396598	0.37154036466964	0.177090959016289	0.386431098503488	0.519154714307067	0.547227373345622
ENSG00000165548.11	-0.128287728664122	0.0145599092168716	-0.0373578984866506	0.0125288663893836	0.169407030638692	-0.0599383533536103	0.0754434226418862	0.00418674270699997	0.0537449537984489	0.058504665875784	0.0112985155066376	0.0386847969682008	-0.0396299008074837	0.0628075290130903	0.0604621449124705	0.166272648566554	0.23731841059508	-0.115153913525442	-0.0930266270482871	-0.102931513623795	0.0737101512873458	-0.0269920081447665	-0.092598154695874	0.0255293977899839	-0.049753076865672	0.0812234387793876	0.0229431777554305	-0.101856399984606	0.0466478672164092	0.0234983236705856	0.10892718200008	0.021053614317373	-0.0325843703392983	0.236306804579929	0.140523253995217	0.0312529369314518	-0.00442383337219737	0.141837304315352	0.106217781433987	0.0595388141060555	0.0325987856239744	0.131245384947841	-0.0405907184530124	0.00301359860117923	0.190338740984871	-0.0305011105333031	0.116412957232132	0.191423043812629	0.0206485571924167	-0.0795531052055768	0.296467962066862	0.126339574033355	0.284117637603696	-0.0222879127102979	0.0733426392628117	-0.130752019863945	0.0791306619730131	0.00777173395826462	0.186923615907058	-0.0248927274581355	0.0763579893132387	0.049143504643221	0.101899490273947
ENSG00000165716.11	0.430418416085885	0.0920718016738645	-0.00624042793489756	0.203478932412027	-0.0287201848871093	-0.027224760301937	0.107174597786993	0.0199824867586218	0.256752610247725	0.0782647122563755	0.441726921502713	0.0792662914106388	0.255106575934948	0.206175481482793	0.253787834870722	0.314866729129127	0.215618648522656	0.541088172478643	0.615805992152306	0.615892182472345	0.2884359060123	0.616346905683654	0.375130680056938	0.226639634115529	0.0300205594358258	0.29597493392987	0.349791236398683	-0.0346749039772631	0.113803101239278	-0.0272563130528822	-0.105927417370715	0.348025080733574	0.16484594836755	0.284848653225206	0.339182024695204	0.195915206339998	0.0920570307865637	0.0884823091461541	0.0559872706105412	-0.0287362257665096	0.0803896953870994	0.3251365761974	0.0997259307715244	0.237995974430788	0.247852853430756	0.315216850157591	0.126362606736178	0.201934116288062	0.13318145085796	0.130221056030057	0.205069829720589	0.112120047652417	0.210059009983806	0.173575912003504	-0.187824895395796	0.0754394999820273	0.175876816969605	0.095592245388289	0.287736174784635	0.224172380690348	0.427244585655433	0.551569676516676	0.531997135447942
ENSG00000165731.20	-0.0403312362543029	0.00914879459116388	-0.0576522339514548	-0.0422634895662479	-0.0830361566036736	-0.00986209812011	-0.0148878763984827	0.0260891828040603	-0.0316602569238771	-0.0343340945361175	-0.0567168036195851	0.0320461005916871	0.0517833192854779	0.239555970582591	0.304405980616512	-0.0734089226815223	-0.0988103475343917	0.0180059745496465	-0.0303290027437252	-0.0277906905266557	-0.0611443026484856	-0.0655859479735686	-0.0507765988468435	0.00616669134976593	0.110148188992912	-0.0539271394285932	-0.0267769698589826	0.0454938344639879	0.0313067173082876	0.178262382406585	0.0450963468773032	0.0362307344786658	0.067852364021049	0.0149729794805057	-0.0246914849578568	0.00705395075669346	0.0238118303357476	0.00475509776419036	0.041804070551164	-0.00350068129405808	0.0290104815631969	-0.0203913173453545	-0.0171070057306619	0.0203988861760571	-0.0442882933391303	-0.0690440500402147	-0.0253669574120341	0.0642923812376508	-0.0125656293629283	-0.0475369539144723	-0.20483009260352	-0.000588235186323027	-0.0151179644283713	0.133519944018505	-0.00794598914949915	0.0548144085661556	0.129709212673302	0.0442758849096755	0.0382720022120724	-0.125973088342368	-0.0770482046171361	-0.105808755525692	-0.0623214349127819
ENSG00000165762.3	0.0484640684502121	0.0100483898404367	0.0883335481755496	-0.00394058205212018	-0.0222065228435467	-0.00311588446906937	0.0125561993073463	0.0858219587888017	0.0273469939212506	0.0645187140289788	0.0493663636417087	-0.0291463612139093	0.00381103799304405	0.166042369830363	0.116872358413354	-0.012059150617617	-0.0174903739294747	0.00179786670761067	0.0363132847921361	0.0373790057109629	0.0318402403343805	-0.00826009031951666	0.0434417768706354	0.0143011105730337	0.0588503669835504	0.0204214922409017	0.120105711444434	0.128487914854257	-0.0247714806448573	0.116177838417835	0.0550575400794061	0.0721536646836764	0.055520677235241	0.106660932577085	-0.0381309183705434	0.00160763871363628	0.00439314789834153	0.161455500505672	0.12037115823867	-0.00201707474343899	0.0739137408331223	-0.0300232676230946	0.104290573275296	0.180911214654142	-0.00117800734803972	0.0687107313588648	0.0733339040030189	-0.00527974960388852	0.00912040977686347	0.160597659264164	-0.0678462687776656	-0.0104979508857558	0.159060262720124	0.0350366057120321	-0.0525759817312749	0.105346579766632	0.0845203471805956	0.074258128526541	-0.0584241463996398	0.0170523457187131	-0.001647153533162	0.037573643938757	-0.00870161166963534
ENSG00000165828.15	0.261581670346097	0.0272122650019466	-0.0254573797536927	0.0747118637295764	-0.00734335713140875	-0.023727589531274	-0.0329693169099366	0.000810071944050589	0.0780417005081979	0.0126015298062086	0.21098221063513	0.0784319458006081	0.189193425831039	0.0877991472575043	0.095790859104413	0.164360032120037	0.0924667893167656	0.20785792887008	0.265106209768246	0.271528432864615	0.118020040933297	0.269748592713342	0.205978573380789	0.114046697939537	0.0862550962858156	0.147818144285443	0.125277995958915	0.00148772471265219	0.013399628733176	-0.0875066388880093	0.00835438772387291	0.151990387914854	0.039283645147135	0.0845242687353264	0.180549223661516	0.105425876450322	0.0279974959848156	0.0978905496460323	0.0197276057208892	-0.0357260696408484	-0.00840926259729562	0.154275270317741	0.0354155577263585	0.164211289255601	0.0931324917830231	0.0953410548214799	0.107131708472986	0.0211289612101543	0.0582369085459378	0.0743489570542819	0.057710623394276	-0.0328247477822876	-0.0407781391582626	0.102865061216043	-0.0907061100334677	0.0316694218918536	0.14105981078563	0.0533741708729423	0.126965212625867	0.108561475025189	0.138471997980853	0.279699033461524	0.233315073208114
ENSG00000166006.14	0.0912894253287921	-0.0149732251212159	-0.0988504069624584	0.0557515853094829	0.177061797429782	0.0842131459496496	0.0931892114443066	-0.0123424203765033	-0.00719166746919361	0.0806847363223542	0.0732784443322895	0.0629883927560618	0.0559380638298541	-0.0111403939146293	-0.0456744818865678	0.229453872590292	0.229103970293681	-0.0544172631008524	0.0431576427246069	0.0328085995972781	0.142683280286845	0.0855386970447321	0.0725891400893257	-0.0101202229946279	0.0287386074136653	0.242530090020682	0.0371734639450588	-0.00258348732064463	0.107325609939963	-0.101588903027983	-0.0599479549556528	-0.0946099050548376	0.00536285521936372	0.20329254159943	0.0819378425568534	0.0327255838809391	0.0431087571062119	-0.0470612356189324	-0.0721929552830557	0.0239304417895477	-0.0185864616586044	0.0503365506191148	0.0053966363770247	0.0275975820245581	0.175643599766658	0.069365759436301	0.129586141153335	0.223675373700156	0.0844127321398987	-0.0378230984219831	0.138639435062355	0.0758931301089567	0.0721656887013117	-0.00708452517496266	-0.0518889027212474	-0.108956596953657	0.107039257984021	0.0279568662531071	0.155321545608567	0.047025528310829	0.176607034884823	0.141733183470026	0.151170480059091
ENSG00000166159.11	0.0549810129967754	0.0488738387508693	0.00627847403694942	0.0949271116334568	0.0625499743753939	-0.00641103681263232	0.0282316584592463	0.0236505311730471	0.0609833285153547	0.0816935357062484	0.189475498214445	-0.0131644998356993	0.125841615007611	0.0463630274784139	0.0420708630605332	0.18403156923771	0.211621603162607	0.0389577738885289	0.0699920821312943	0.0635525131814866	0.172656039694123	0.128279387825427	0.0401592343122336	0.165349633121479	0.0150293658315606	0.142389901061437	0.0689958935962529	-0.0586441193469006	0.0622894459626336	0.0345462283166917	0.0381743234336627	0.077003482876687	0.0180679267127528	0.222857944249352	0.188027916320813	0.0610496497303373	0.00329556125902604	0.160806172964952	0.112665957382301	0.0595013508454771	0.14590283667214	0.118681271688571	0.0734629691951963	0.0229489802454565	0.174986557309888	0.0929471018544441	0.0574179546466404	0.0884681106330445	0.0938230123682996	0.0618331441780023	0.253692690618796	0.128656898698953	0.191468623373771	0.000868062831080463	0.0905649479242088	-0.000659646429394805	0.15147887803656	0.108082086325261	0.177368369858689	0.138061024090667	0.0713407413171075	0.205639172935415	0.238231466561947
ENSG00000166206.15	0.0278014825464237	0.0200852971111841	0.0523616900162305	0.103542012379374	0.170590610641054	0.0110430022193482	0.24364098040346	0.06642286708353	0.0965942672814683	0.0909064801694805	0.182000558997456	0.0338971507390674	0.189683820800845	0.192357550919432	0.201965139296901	0.271742182731208	0.313087795924656	0.0177872903112382	0.0416301433362523	0.029736827118479	0.309316860044348	0.162569235728848	0.0470712171947209	0.0566713021308333	0.0401858714683976	0.236516155179619	0.187526656471125	-0.0778722751904019	0.188781413311311	0.0809602910255479	0.0219714983992646	-0.0104213855533748	0.0991668748819526	0.350949774304595	0.118359362153714	-0.0152441264692196	0.191853146742323	0.0553507069056705	0.0314431153366701	0.127257780908863	0.0777076116746584	0.0808104461320637	0.0648161817616547	0.0523188368069418	0.210815659751865	0.0373156352428769	0.209268714034357	0.265889710167461	0.151187932241861	0.0876059580550672	0.198075817080415	0.0376100417617451	0.196437808212807	-0.0062209825672729	0.0826555689702306	-0.0196696676814198	0.227140952601376	0.123113866377377	0.153459750177868	0.0152127801336921	0.256273905258497	0.172722852341085	0.192507611108401
ENSG00000166278.15	0.16778229171019	-0.0620045083637251	-0.0230143219166901	0.0236305463625298	0.0082299413283274	0.0100662411022115	0.0566263495656893	0.00245215746875337	0.0347410542752143	0.0133246479071033	0.107064565518753	0.0311167472677413	0.206334157245707	0.241284547256748	0.292681836600508	0.0351645567903425	-0.0641595783878721	0.170402564942255	0.216813937631022	0.216620702141932	0.0708990488949227	0.144995014888977	0.124713163792161	-0.13632369992439	0.0946456235775881	0.0705833093976544	-0.0124425425211048	-0.0563044513376584	0.0155057797553649	-0.0117891763686563	-0.0820365733892766	0.121249576551704	0.0500871403539365	0.0626332367812159	-0.0952333763336986	0.0547677360061439	0.0222870537185494	-0.132641776973083	-0.126690318313652	-0.140688146271603	-0.124090378803645	0.0179837405217446	-0.101316370327395	-0.00524696334074847	-0.0258059374141171	0.00560012715665154	0.0400379722762595	0.183880997111909	0.051866453084121	-0.0543073111875324	-0.149904799725467	-0.148795732966292	-0.115998868359219	0.110490714263173	-0.162469701222204	0.0842251796775186	0.109906366832273	0.0197130023995629	0.0389543057861924	-0.0130037517482531	0.154116279676437	0.00939423462219645	0.0402098260319122
ENSG00000166342.19	-0.0690004067650533	0.0450144324233155	-0.02126939038898	0.0367097707385545	0.0425377491673525	0.0167144270684796	0.0881889616624779	0.0137402649573923	0.00567199152015261	0.107427725178509	0.0945349725720501	0.0643806960287075	0.0262132928115906	0.0594556809506768	0.0971369785085335	0.154413533771168	0.184176742624647	0.0115627506016079	0.0233267677864588	0.0134111022786328	0.142235883085777	0.0960149684269132	-0.0747121128639655	0.0846616636020618	-0.100653442414869	0.165228399365885	0.148007472565771	-0.0235031792699082	0.0928174212477795	0.0344800509172469	0.0613382621198749	0.0357860301121217	0.10164792222834	0.235318610638099	0.151878421953063	0.059503046996642	0.0637943005721881	0.133245593968672	0.115777658548706	-0.00428230457452246	0.0703670562240694	0.0907240035611537	0.0870597304273466	0.115768962246755	0.278450513517514	0.0298008716621829	0.160978914424101	0.0673742514211382	0.142156633414279	0.0475919132736238	0.275263156275147	0.122889196695173	0.268937216758718	0.108138098614597	0.0799708961220674	-0.0475738718030821	0.0840477859174679	0.0709842934611924	0.174675586959523	-0.0135218296105662	0.127967172791511	0.171758466118345	0.163924475257103
ENSG00000166451.13	0.122408557138312	0.135344688952519	0.126551130922918	0.13114456141056	0.059309695432191	0.0589442300311919	0.141014827581946	0.11080791378354	0.10679472779393	0.0903953534986593	0.225500711434736	-0.0310944340376803	0.184951009699182	0.234518524072748	0.255734773572123	0.184858183745366	0.186042680833964	0.0570750549244533	0.0986136119307821	0.0975975578534294	0.329612857437346	0.12399505696327	0.137655566418064	-0.0651681947218711	-0.0160614677111531	0.207634158113444	0.215671952350024	0.07186972490259	0.0939803447127613	0.10977835274346	0.0166627636706057	-0.0222786961840344	0.146509802550165	0.315538094845374	0.0257590928053177	-0.0366554242334894	0.147658032145832	0.000449160961523916	-0.0422620946216598	-0.092550844856072	0.0208638121008128	0.0492873098082045	0.0669822947350913	0.076949288517867	0.183994830894956	0.0906133518873228	0.243044349151195	0.198754070021526	0.154852702536889	0.129894245731403	0.0737429034628503	0.0848406004573573	0.196658691182807	0.0888152766148234	-0.0513792018965954	0.0855729706475656	0.193323210710467	0.0174014657516568	0.0288663194698902	-0.0035388602251193	0.257304798381824	0.13615070195436	0.140468564705851
ENSG00000166596.15	0.295526262999918	0.00536922098334492	0.0715401579125893	0.164445724099999	-0.0841849654709521	0.0123397761938347	-0.00921134637025781	-0.0406428471598597	0.150815949268305	0.0675135963629704	0.361373407019494	0.0614536252691351	0.220738003521553	0.184115547121147	0.233019759531924	0.23408897159854	0.172467632508684	0.260922818318462	0.330182355237269	0.331826825708954	0.293645024364808	0.301833323525721	0.28091240985291	0.239972809943709	0.0631223721977609	0.168230525125827	0.22373220565477	0.0805598837969018	0.115120433999096	-0.00428315902798056	-0.0114560298726642	0.204260204832908	0.134775754050494	0.344171437942569	0.220596175964466	0.202836260594375	0.0597404250024834	0.364217585476782	0.308966983403697	0.0309814786000937	0.0280617569996996	0.187522616316311	0.152286091466543	0.216249471245721	0.242855399045047	0.103269913437817	0.091816303269826	0.132935166321564	0.0652817679523387	0.229448133904212	0.112063150434961	0.0545887889911361	0.197134011742441	0.0849245607469602	-0.117790520625263	0.122447045540761	0.229639305177683	0.118198110165763	0.131392403161858	0.0980939423210423	0.249771239255856	0.340523194575727	0.332660071721722
