hsa-mir-10a	hsa-mir-1224	hsa-mir-1258	hsa-mir-1305	hsa-mir-133b	hsa-mir-135b	hsa-mir-136	hsa-mir-137	hsa-mir-143	hsa-mir-184	hsa-mir-187	hsa-mir-203b	hsa-mir-204	hsa-mir-221	hsa-mir-222	hsa-mir-23c	hsa-mir-27b	hsa-mir-296	hsa-mir-3154	hsa-mir-323a	hsa-mir-323b	hsa-mir-326	hsa-mir-3622a	hsa-mir-378c	hsa-mir-378d-1	hsa-mir-378d-2	hsa-mir-450b	hsa-mir-4770	hsa-mir-4786	hsa-mir-486-1	hsa-mir-486-2	hsa-mir-488	hsa-mir-490	hsa-mir-496	hsa-mir-508	hsa-mir-509-3	hsa-mir-541	hsa-mir-551b	hsa-mir-552	hsa-mir-585	hsa-mir-6499	hsa-mir-6510	hsa-mir-6718	hsa-mir-675	hsa-mir-6761	hsa-mir-6843	hsa-mir-760	hsa-mir-7702	hsa-mir-873	hsa-mir-876	hsa-mir-888	hsa-mir-889	hsa-mir-891a	hsa-mir-892a
ENSG00000173404.5	0.0216946593207036	0.0438553138003548	-0.109319000632871	-0.205231943687368	-0.22339148750149	-0.0919287935699235	-0.165519333904825	0.0751421265290703	-0.0549330617633171	-0.24784777079004	-0.252568784642751	-0.141330353719629	-0.202102387690797	-0.25034403211472	-0.238650367409965	-0.0825996727759256	-0.152787228897881	-0.180696250911346	-0.112662359927535	-0.083605124368834	-0.0626913651318606	-0.0916869467165287	-0.147637558289386	-0.17621612217034	-0.195065314471852	-0.212407079400398	-0.309719979150984	-0.0440748712851882	-0.114050551662835	-0.19109715181077	-0.213374871917676	-0.206970371376477	-0.136681737318467	-0.133134285116366	-0.186053605398108	-0.141622738460807	-0.0223632601815069	-0.133598599040431	-0.0526761666389266	-0.0270922337378983	-0.121562384213054	-0.120999243639355	-0.0481604864931958	-0.255336791877062	-0.195941260099642	-0.0813268065420275	-0.145553275397973	0.0609023205385049	-0.252001664701126	-0.204417301696019	-0.0621937249281713	-0.161229797410441	-0.0417455685315764	-0.0721601627238115
ENSG00000173457.11	-0.0675710962584724	0.0140396556429147	-0.34869489936296	-0.0488051495137964	-0.492496556032901	-0.126866143912483	-0.19887905915755	-0.0266160641324374	-0.494665132741479	-0.370432076089251	-0.366756741505768	-0.293655973029516	-0.301677568429609	-0.499680286414371	-0.45766578675246	-0.398112771057106	-0.454398284010522	-0.223801851311369	-0.210480021655648	-0.0658748226001024	-0.112504399621696	-0.378147366374079	-0.220121885965436	-0.417967342035639	-0.270964973214358	-0.337946201687782	-0.139965787838954	-0.298678685733328	-0.327232226081192	-0.135496214516769	-0.145925607836815	-0.155479835314283	-0.227915114657892	-0.296515361199108	-0.278340566729971	-0.202724066921971	-0.0843283469672982	-0.102502110338565	-0.132335359330703	-0.169291797117005	-0.295305755181355	-0.498612404926198	-0.229656296791439	-0.0980137606081153	-0.360098833112999	-0.185334319786577	-0.220084123673314	0.028666711743156	-0.286312204223677	-0.162180188260997	-0.0935035114685883	-0.294920816107119	-0.272333487118319	-0.182763924429704
ENSG00000173467.9	0.109537396426689	0.0403840823673523	-0.0783461296840798	-0.0930334082641968	-0.113051373809633	0.0383524174887431	-0.100030283282498	0.09201933826866	-0.0434281813324746	-0.145626681813432	-0.201181191302457	-0.0314062806356998	-0.0746543071789464	-0.157231561086806	-0.182131959130038	-0.10649268728018	-0.0308091747043515	-0.131152533081073	-0.108047505939179	-0.0418888843559604	-0.0254368141076053	-0.104024141509605	-0.0990349137723551	-0.169013311154274	-0.169018800206999	-0.160243887679854	-0.192470276553528	-0.0504863474109967	-0.118696625503397	-0.0303726083371124	-0.0343047682424693	-0.144649356292948	-0.0940977896847829	-0.0150555710443619	0.0380858153151978	0.00301767073725011	0.0913792963069955	-0.0552154451340029	-0.0134330903110506	0.0127306753139249	-0.0282448878058908	-0.0663904200226566	-0.0274240846462224	-0.232278865199005	-0.217062941157308	-0.114572480371316	-0.169602320699421	0.108860613738719	-0.19702000402403	-0.0792246933392104	-0.103291540833346	-0.0289205712449404	-0.0559791262857461	-0.0237375783672178
ENSG00000173486.14	0.0219704347790836	0.0163578262084812	-0.30714941510484	-0.00748366310651512	-0.455041977743366	0.0977665708259583	-0.147443060341656	0.0324549432734479	-0.464166027895333	-0.3073796835209	-0.216301786213798	-0.101844189220287	-0.0892307436530747	-0.38364544194017	-0.309020625623457	-0.408904593608833	-0.32112159737342	-0.187446522325979	-0.0117805577892479	-0.0758017554213641	-0.129282674999682	-0.468721146735218	-0.206747830799375	-0.240805039239543	-0.243628009806235	-0.243687056052783	-0.141273296943919	-0.284048370888574	-0.2947883497379	-0.1238055840914	-0.125858550238827	-0.0766638897488845	-0.199847954107527	-0.316914436732119	-0.11055679651096	-0.0943227920180842	-0.0675884035136807	-0.0750779706806791	-0.0370710626863078	-0.139387283031385	-0.140032245834233	-0.322741006848878	-0.239451740469092	-0.0972801969491161	-0.323027473641037	-0.0907268561573346	-0.172599529198229	0.0410429496729378	-0.246333560452762	-0.0818988022348987	-0.0298330879548213	-0.291074161998723	-0.143924371988283	-0.0825342376423951
ENSG00000173572.11	-0.0438871782752135	-0.125899181088448	-0.114638739451667	-0.0146304988374337	-0.0409595343052792	-0.00286320135500752	-0.125549794529645	-0.124359469272275	-0.201526885400978	-0.0855938181382581	-0.0937179487072415	0.0271605411637399	0.020944341378486	-0.0543278330730099	-0.0263838158645982	-0.22969267580235	-0.205348836956743	-0.0954693443250069	0.0540848112625324	-0.0704979522320792	-0.11629499001973	-0.179898665700362	-0.0207816231870483	-0.0623093698462174	-0.10490516832951	-0.123583185877316	-0.121335742823848	-0.111835146537705	-0.07796162054322	-0.00336916226750095	-0.0330479078469243	-0.0594511025189012	-0.0788104197064984	-0.229722805100294	0.00963344491796291	0.00721399096383133	-0.110998329792744	-0.0268616460634744	-0.128959145218527	-0.0624237302823955	-0.0863698440757328	-0.0134005634648728	-0.211459506038239	-0.0639282560230467	-0.0570716258410238	-0.0815885024493948	-0.0722962400477431	-0.0726897843291755	-0.14000718240408	-0.0975461613494946	-0.0477879756408092	-0.256629401780118	0.0121703340911229	-0.026893194559369
ENSG00000173627.8	0.0710947091048706	0.0198465366352859	-0.0524227645476316	-0.00924000740764868	-0.0536233455138695	0.00596475954838367	-0.0351393326271879	0.0368678552583483	-0.0732869363293727	-0.0395051176514753	-0.0219270853737627	-0.00287478097167511	-0.0809133912779307	-0.0677591721880394	-0.0780735527252149	-0.0574590203898568	-0.0801307213997103	-0.0215397117813556	-0.076019279708371	-0.0122054600919814	0.0179180919473278	-0.0182491288744922	0.0205290949082721	-0.097169938747066	-0.0768464264748021	-0.00781516825525576	-0.0296091500820666	-0.013761779942638	-0.0345880161352652	0.0722587798635644	0.09191288700514	0.0204837296026525	-0.00884259541430024	0.0156954760011181	0.0475668359605147	0.0135531251629055	0.0790694301425032	0.10381851707228	-0.0770535118131407	-0.0459220471240037	-0.0144020833406062	-0.0567062673081526	0.0195313016076977	-0.0216559374716423	0.00300465943192509	-0.0322003720439808	-0.0276223182769818	-0.0256684399836439	-0.0749853547778393	-0.0847729098705612	0.00347931282364387	-0.0515165770484503	-0.00107852262053961	-0.0288836843215851
ENSG00000173638.19	-0.200587920809251	-0.138736895477321	-0.257347280187227	-0.0574257853358051	-0.315296141708567	-0.248225828103017	-0.108072053577566	-0.18676788163152	-0.398793393832692	-0.256987350686639	-0.322849639927753	-0.354467961007497	-0.20538420803354	-0.36465342202648	-0.349417787841174	-0.350188961940829	-0.437805962653012	-0.204533030931536	-0.199140928427649	-0.0607473171823462	-0.0774444656019328	-0.264813232839857	-0.174138812549749	-0.300768856680462	-0.212038081553968	-0.232810718012162	-0.12992159178211	-0.24588869011526	-0.245109816046253	-0.0483279779453405	-0.0626841718820957	-0.163352538009717	-0.214362711964181	-0.25690755261493	-0.257680091475933	-0.219143461686673	-0.128519575443812	-0.125286370531193	-0.175243057124276	-0.149209118357407	-0.28609147320913	-0.356294315911499	-0.246673813910246	-0.119284787963131	-0.265951599982187	-0.220881530083568	-0.198971093733025	-0.0615765910712406	-0.266466549322494	-0.15851035784556	-0.154942067822817	-0.265632117868109	-0.205794773486018	-0.175673940184064
ENSG00000173702.7	-0.00908670000356225	0.0241445505033115	-0.0684242037510474	-0.0371501168615435	0.00370596595036685	0.13913364035149	-0.0674608914086002	-0.0271035429825492	-0.0742113739231735	-0.0936782894040742	-0.0162289323670131	0.0667654604664061	-0.0461064336163609	-0.014344602160687	0.0132313467834254	-0.103072942225381	-0.027433939063506	-0.0673567464725254	0.000368673159026889	0.049838144190001	-0.0452114954289137	-0.053275843330089	-0.0355192160901912	-0.0735087258053185	-0.0413755463793103	-0.0315043886760378	-0.0985091004270193	-0.096109961370773	-0.0279210596036866	-0.00592237714404395	0.0248451663901884	-0.0713853254550091	-0.122821132566307	-0.0702199673573613	0.103649559547575	0.0858206543938159	-0.0675908147761951	-0.00943186626173155	-0.0578171678555897	-0.041349191472377	-0.00681566384514488	0.0976951066099353	-0.0751572683002561	-0.104585119819253	-0.0280431593466076	-0.0373524765068893	0.0155876704136022	0.119349478023584	-0.106751913551126	-0.0617352738727495	-0.00986804230289975	-0.146460349948079	-0.00219486240704342	0.00593290674714733
ENSG00000173838.12	0.0232817015669381	-0.066197399331072	-0.178678041025385	-0.0485004026471059	-0.108723334947566	0.131350765772929	-0.0730079781160901	-0.0549447951640702	-0.206921085288356	-0.169913952017541	-0.0607312049413227	0.0261993732870882	0.0197815036002142	-0.124656516049376	-0.0702034664621832	-0.185039687856091	-0.116792281962289	-0.107524418083151	-0.0526530263351601	-0.0249261083568238	-0.0604548236241858	-0.245249011928116	-0.0599661521044746	-0.161440351042855	-0.116322401199519	-0.103654291878546	-0.138407450031373	-0.0970537557797407	-0.146060935478976	-0.0494550897772463	-0.0520457656665354	0.0226996367583444	-0.144629354199527	-0.139596786508007	-0.0260796899204934	-0.0410665077600387	0.0384462806443322	-0.016549530594707	-0.0745233760458019	-0.0887301055120012	-0.065136777455403	-0.154116140403838	-0.115719294927329	-0.115035615554081	-0.113736651642052	-0.106971190042926	-0.108317393367355	-0.0408377553277381	-0.154430785356999	-0.0734206199105153	-0.00442735809102914	-0.186706003697888	-0.112140764321283	-0.0970662299963786
ENSG00000173890.17	-0.0353493336693443	-0.107400958132952	-0.193214651422366	-0.175059269573224	-0.330981353430215	-0.27192430654382	-0.181517324436626	-0.0513968769309166	-0.237322275304862	-0.291284069712516	-0.354339160418262	-0.34673486642224	-0.391165944294073	-0.480996456352806	-0.524204349227718	-0.156956187009864	-0.420209165385297	-0.198617199827791	-0.182394911867874	-0.124829148908074	-0.11325652751739	-0.115615306530404	-0.234481041620114	-0.271878103845044	-0.294215462858068	-0.226693620192758	-0.207340513089079	-0.181734393530544	-0.171893288109453	-0.118915807443241	-0.126064135077586	-0.204912698073787	-0.247805534809856	-0.160402180496343	-0.217693692381502	-0.187812595240175	-0.0198142356085489	-0.116772951406031	-0.0878193861815859	-0.119596058713189	-0.278950658406706	-0.321265951751104	-0.103684616780662	-0.203506843505311	-0.243669698835537	-0.150657910856636	-0.174194456390816	0.0440693881769023	-0.288113517337882	-0.265393146408351	-0.123010458958044	-0.224129468652719	-0.16192790111767	-0.127553423792097
ENSG00000173894.11	0.0678580327300084	0.0672332083674956	-0.368614983110062	-0.0023772011052852	-0.438669603457415	-0.0593100949728571	-0.0521969161511837	0.0433959411375963	-0.352714561212883	-0.320406817990841	-0.294678083699486	-0.293122657865866	-0.324378727849835	-0.487624798223867	-0.482913789918897	-0.323690843103916	-0.292163527975431	-0.193165201565879	-0.15677943193831	0.0576891713130361	0.0204495303150199	-0.196167774565184	-0.114810808163252	-0.388802419045815	-0.252051460032711	-0.250622472421956	-0.102834677122092	-0.215496849906976	-0.273798631679094	-0.0439999396230245	-0.0404953770414509	-0.160821476267504	-0.2412945031399	-0.141045476081448	-0.195205408605722	-0.175172782490356	0.0308403671696492	-0.0406339846643168	-0.0708280846782508	-0.0916988271117165	-0.19022929729506	-0.415860893605778	-0.14357408916294	-0.0893978916300876	-0.291851606234334	-0.130810087983008	-0.120334846797514	0.016777422406911	-0.249082911781512	-0.128926510959066	-0.0482640033077736	-0.112047416051394	-0.263024232869157	-0.0813407834275949
ENSG00000173898.14	-0.143167264988771	-0.0925225449726143	-0.340016092763918	-0.109813360022899	-0.314092649097099	-0.309915991582442	-0.130725305593272	-0.117028668965643	-0.341278490135155	-0.336351288091049	-0.36068161869642	-0.318670124456616	-0.418288448708564	-0.463727884175083	-0.480368960203643	-0.212396394528807	-0.481006455031631	-0.121859465875081	-0.203233010941561	-0.0942180708811442	-0.0407541697474488	-0.110256730867493	-0.203567055642905	-0.240299455219926	-0.238008186588832	-0.175680364486109	-0.129189703238957	-0.228931094875519	-0.194083968924117	-0.00934855083498059	-0.0218244905095578	-0.224632145375396	-0.273509117897963	-0.208348602581539	-0.196344658525505	-0.202197010040649	-0.203518060920364	-0.114488277107644	-0.128377657486211	-0.146798058693524	-0.219265433483741	-0.167110319483036	-0.237076584708552	-0.183497195834901	-0.178931968218111	-0.240485272476064	-0.135072178387825	-0.0324222468989079	-0.336441266698176	-0.248179947016212	-0.178453860102371	-0.317464950135125	-0.171011997220791	-0.163604424915468
ENSG00000174145.8	0.0570427652917559	0.107617640141831	-0.0739966976322146	-0.048594239786481	-0.0934637057056039	-0.0170943822857416	-0.117840456016401	0.160930671013518	-0.0110929277012233	-0.136703058861604	-0.132027859551784	-0.0436191478866257	-0.115574412504825	-0.163410480597386	-0.168022559672842	-0.0203771212649785	-0.0542520724147341	-0.0705639362530824	-0.0337521511302816	-0.121588011053264	-0.050610947961978	0.0815146166797519	-0.10335988290373	-0.0564683447519737	-0.0436081389692454	-0.0523973725648041	-0.175997364342644	0.0482458515360122	0.0158840580919046	-0.0166964754324446	-0.0665958459861014	-0.112199280433443	-0.026308816104336	-0.0486854632072466	-0.0186743405528115	0.0270312330893475	-0.0252433563058332	-0.0697766960055637	-0.0709905274424012	0.0528629801046283	0.0453045802433975	0.0106221762770914	-0.0503929872569883	-0.136396417432481	-0.0372549219619835	0.0141894196622946	0.0117471859826865	0.0396043824685464	-0.0969421337462986	-0.150138497943865	-0.0288099354154537	-0.0634265340107613	0.0547169351093567	0.0222140990898165
ENSG00000174156.15	0.0681460949362346	-0.109276745893094	0.0457463054778596	-0.0131158346749982	0.0731741853639903	0.049397819102963	0.0840552234797834	-0.0677643440095345	0.0686655518603205	0.0423789621531728	0.126995819835823	0.00549988658093225	0.147221082861568	0.0879945667212645	0.0684741537102694	0.0123582966848603	0.0801362510980705	-0.0308376958492457	0.103674997089681	0.0378468002180216	0.00528570636575783	0.0230389798618478	0.0828593106245784	0.0480550047458374	0.0288677730663289	0.0260708838856009	0.0428018143257896	-0.01898556019584	-0.0300279759968334	0.0529201229596561	0.0311012467891459	0.0590132958774075	0.108254036363393	0.0729429256599406	0.0667892043345509	0.083344750651531	0.130218857210105	0.0579419140236917	0.0346834719411614	0.0115395905870242	-0.000948944523329366	-0.0600262118687872	0.0717487302919941	0.0451417694917359	0.0274767291916232	0.00320457310414196	-0.075879320336993	-0.00818447477431416	0.0472309316274898	0.054606121916363	0.026148327125846	0.0899526606591152	-0.03444590729784	0.00420074341263104
ENSG00000174358.16	0.125544704470917	0.060168670384357	0.0914960680889583	-0.0337305375911625	0.144907934018124	0.108771625410589	-0.0477340623694787	-0.0276172484675401	0.103859835410458	0.0590418313303392	0.103834134328376	0.135837710268521	0.132913527786567	0.214957614747335	0.211312725892807	0.0162298164559508	0.111883274534113	-0.0245908036256678	0.0831946213368579	-0.0243356777502942	-0.0537564941062254	0.00151616881655062	0.0939843375537837	0.119856266000214	0.0339070397545971	0.147012980077926	-0.066786898762912	0.0826761605372806	0.140093708404301	0.0150687846177626	0.0327049647014046	-0.0242963633575337	0.059640249572111	0.0267012167226154	0.221804004228945	0.134308647619702	-0.0261110053939165	-0.0649874125778034	0.00662770231379481	0.00231335363704698	0.121537183193154	0.322279894478827	-0.0142276555318761	-0.0829442058142301	0.0840798830839129	0.0592324794980877	-0.00375067028210623	-0.0284793507967426	0.00703110435129807	-0.0466439864232097	0.0927338087978785	-0.0211626281976927	0.209956659885467	0.028979480037464
ENSG00000174371.17	-0.0643525951198049	0.0392493537462587	-0.228890628244802	-0.0691555377480224	-0.400877187097761	-0.135814861018388	-0.151269334760213	-0.0567600512703967	-0.263477901917603	-0.272371460462139	-0.303458374942337	-0.264275494295299	-0.399499571126593	-0.441414900877121	-0.455727817094516	-0.201265958929369	-0.322700350018744	-0.124931766150496	-0.189476324582356	-0.0169747038249604	0.0204785525023738	-0.0857082938386702	-0.197383400674909	-0.315782884104573	-0.266505922474209	-0.291428369436036	-0.142125358497407	-0.14002898353322	-0.228801882186839	-0.0763108092942916	-0.0624486057403191	-0.186277431996224	-0.182560770409836	-0.118011435349765	-0.201284184397029	-0.0977103363496618	-0.00126338524200094	-0.0193792121073742	-0.0318923562204411	-0.0791835853882514	-0.193005968560146	-0.280626592011597	-0.112601403180472	-0.107419023803065	-0.223859740370819	-0.16329361234132	-0.101050385656144	0.121590403296647	-0.258225524209002	-0.174648772269445	-0.139318037955567	-0.137846614335579	-0.278979928225097	-0.18851015597146
ENSG00000174527.10	0.0985162700156969	-0.0690946423363781	-0.201717654068414	-0.0326020087812509	-0.180061273978293	0.134217402456784	-0.0878788223497685	-0.0507673534939222	-0.189535392629086	-0.182506213018917	-0.114803772648863	-0.00708093675790029	-0.152597424378631	-0.205207398145294	-0.173731257587443	-0.151912586765157	-0.114311508919315	-0.178872090381026	-0.0745304017175982	0.0353735361808158	-0.0579649448693167	-0.117312389153538	-0.0894861021987385	-0.135339791638022	-0.0738602777087336	-0.099686563615951	-0.0979255154073509	-0.120952454745329	-0.0754112142322431	-0.0199661786333083	-0.0142841350649761	-0.0942330970887914	-0.174576373037188	-0.102574119323424	-0.00193489142209176	0.0138014387231397	0.0223616373335061	0.0334604470066387	0.0197151393321588	-0.0654300553035367	-0.0408125673861137	-0.0723983456418384	-0.061402223697821	-0.0585640074799531	-0.163594461762701	-0.0952196122925515	-0.102788191180587	0.0618380662821723	-0.17392992072085	-0.135574701624221	-0.0293527116989411	-0.14421864782219	-0.16956249669166	-0.0323448311551161
ENSG00000174562.13	-0.137591033056613	-0.109872540830656	-0.216090199195304	-0.0664025792915227	-0.223266560865976	-0.145744405646753	-0.156795796829144	-0.142466601472433	-0.301724892894673	-0.211632044872721	-0.249360533806612	-0.208194216480837	-0.196433281218087	-0.267163303749345	-0.260869806167304	-0.250411828578382	-0.392743110480313	-0.176140966031901	-0.129406195075682	-0.0682105270248837	-0.0879696126419485	-0.2697244463196	-0.100427500522588	-0.154441240624342	-0.155265727133908	-0.162051227560341	-0.0385836582424015	-0.263266607136874	-0.124461965873761	-0.0152134665156076	-0.019413020586434	-0.0695136188194515	-0.207863357265376	-0.178624098570668	-0.0970243670612152	-0.0674384951423327	-0.0925766941555057	-0.0834228962073575	-0.147680049038294	-0.149142531371106	-0.19523875130017	-0.208505166815002	-0.234702057208451	-0.115613376556914	-0.163309044690789	-0.15614422492108	-0.126904136740281	-0.0365973262830774	-0.20655893425564	-0.196367293007877	-0.0646246761168166	-0.199452348748202	-0.157055660034463	-0.0842330225945091
ENSG00000174672.16	0.0543834668590563	0.125888372137255	-0.100753231098525	-0.0624830670466426	-0.237283937185774	-0.107642567733729	-0.086735608714031	0.150970713033596	-0.125686195628547	-0.154307365336996	-0.155665519549397	-0.0742663722205123	-0.151327524164098	-0.228756692966381	-0.202505688232987	-0.103225485868775	-0.136207904469041	-0.147103133343012	-0.011909692743614	-0.0363781113608676	-0.0611317652329903	-0.0928189378779391	-0.122949227453097	-0.185690992243819	-0.133801182291832	-0.15810521568942	-0.133696791058549	-0.083741974662771	-0.0985447952363726	-0.215245375892976	-0.202553887726681	-0.169045906314162	-0.048686608945279	-0.132617561874778	-0.0851793553118748	-0.077551604232129	-0.0494482731471383	-0.0717011209796615	-0.086478445855749	0.0210309359886397	-0.0677118703193562	-0.062432761565876	-0.0819905956267369	-0.163493270183342	-0.17515828645009	-0.0652079097653424	-0.0890931981654569	-0.00141516260939168	-0.221005843079609	-0.135983043796488	-0.010742977128243	-0.0900089449801686	0.039475868488549	-0.0437095692862637
ENSG00000174844.14	0.0273158416568609	0.0567166946405196	-0.156129758762232	-0.0442821508408191	-0.19871850589434	0.0323164321079424	-0.0965838371857563	-0.00308491570441175	-0.236739433318334	-0.174061906212061	-0.115610048344997	-0.0823281877659695	-0.098630383312854	-0.22108597324002	-0.198573601246682	-0.162181473487214	-0.208809102806166	-0.0386999665208654	-0.0193847923708772	-0.0051649615317898	-0.0461783938898261	-0.158095778947829	-0.105350886674982	-0.115412849080823	-0.114122016219187	-0.0986388537077452	-0.0878542598982327	-0.135482454320401	-0.163293014274366	-0.013717605072891	-0.0212707792866431	-0.0942997521285407	-0.0704292715571617	-0.173020936058374	-0.0134263057961307	0.00260048417178986	-0.0359004529783143	0.0572991549689706	0.0184144232447725	-0.138962151651633	-0.0979527476280778	-0.191330352371221	-0.06731911607413	-0.123129661790514	-0.109597952501114	-0.0278316551689909	-0.0992106998523308	0.0238900871355165	-0.167037216133332	-0.110028006750937	-0.0240188994879503	-0.191917550135677	-0.0802738279134687	-0.000142564684804134
ENSG00000174886.14	-0.0401327505934335	-0.0685381923589847	-0.239218784646732	-0.015209992674748	-0.386212581220894	0.0622731180480474	-0.128111264557104	-0.00204214641254666	-0.438124428633649	-0.233550853018163	-0.174077872903273	-0.0994478928765157	-0.0615387218033873	-0.279634357619972	-0.216988068328361	-0.463377954693918	-0.258614055278621	-0.206037006598772	-0.0300300619891442	-0.0666176498395619	-0.167188889589209	-0.539200311045481	-0.181559583258195	-0.260452855025184	-0.227613057475812	-0.266179725734127	-0.0640081984349092	-0.313358934653615	-0.233803726997559	-0.203575629490127	-0.214104484397766	-0.0780380097074779	-0.142667668235902	-0.293918157427606	-0.104980423642957	-0.0820041704730792	-0.121521059484648	-0.0468427048781417	-0.0860401901768456	-0.130680802484493	-0.134503060827265	-0.285855444397368	-0.246141723816767	-0.0880506598062369	-0.284310766896385	-0.104355048743178	-0.198088951996903	-0.0194600092754242	-0.182665125646259	-0.0541133450813899	-0.0352412026076404	-0.284997335173227	-0.14954703960631	-0.126457015752696
ENSG00000174898.16	0.00250027910678375	0.0142241173217241	-0.112432711285484	0.0131635559851617	-0.200627314035451	0.0616031774911478	-0.100841147387912	-0.000813225460447946	-0.186345252256107	-0.101777104350336	-0.0883415398200348	-0.0544129410985879	-0.0947482816924807	-0.158548941966293	-0.137816016649985	-0.139987689919552	-0.130066493184557	-0.0468708375877715	-0.0867055085464338	-0.0635392549091221	-0.033244496390869	-0.108210103464981	-0.128226365282615	-0.205526508365662	-0.127877384419291	-0.116082346834333	-0.0433501306657789	-0.136971835943755	-0.109146284549086	-0.026299818895885	-0.0315124863566207	-0.0172741635562868	-0.0605041793321648	-0.0599408161678511	0.0276697847886939	-0.00557406677560844	0.027431141562925	0.0379191490831892	-0.0712687495347054	-0.114188591079281	-0.0734437292592481	-0.20108758165207	-0.000675242747819554	-0.0679387467110077	-0.153530590520775	-0.0863646797557441	-0.102040694041118	0.0418594561619523	-0.108532148981954	-0.0327810731126973	-0.0367786226222757	-0.130911511427998	-0.121701127582999	-0.101589855622359
ENSG00000174939.11	-0.090931516832233	-0.0436071847108348	-0.142323237596007	-0.0160104126994887	-0.298411910423897	-0.0896985701643535	-0.178425119096865	-0.0811196094026683	-0.312932697100017	-0.254686363540566	-0.236915753803446	-0.14062156825498	-0.215616752627292	-0.308433883237784	-0.265825895407682	-0.247877030492523	-0.338574317311778	-0.179752311202231	-0.160257425072995	-0.125062850643662	-0.141908627154698	-0.258807200656134	-0.232902629337338	-0.309753134735377	-0.193078678163129	-0.279265055463996	-0.186224540950866	-0.236362882333578	-0.181269758099534	-0.18483805808688	-0.206733461977126	-0.17213720477294	-0.200651864835299	-0.263394468511881	-0.202218084920767	-0.20658017429565	-0.131522576990696	-0.108505814105611	-0.175903533942474	-0.139335653926241	-0.133949475467627	-0.180284595936221	-0.144526307354013	-0.189898459304204	-0.187792395338689	-0.182286425230879	-0.209498246299318	0.0217002930582522	-0.305880071526585	-0.145346711810796	-0.0783086799813493	-0.27444828168805	-0.117073028303736	-0.154757315438864
ENSG00000175063.17	-0.0833262054959527	0.0402233496248003	-0.363087790548315	-0.0843517074515267	-0.556717755703074	-0.0809383725233779	-0.183947351860752	-0.0203363762624246	-0.418169473649133	-0.387647150571164	-0.37939818498222	-0.315107609125071	-0.441987607115354	-0.569595001019773	-0.554086722774961	-0.34445750901323	-0.403622195597046	-0.219252853484145	-0.241305982588928	-0.0127191659009456	-0.0404706361237743	-0.245992597096348	-0.285619710089153	-0.427188393736924	-0.339089552392428	-0.35685088381663	-0.161186982169906	-0.259675590674984	-0.316753723972612	-0.178870800345666	-0.170518214559499	-0.212359711051194	-0.238506144067044	-0.224823144965768	-0.254071185094249	-0.201866906289576	-0.0214692333164699	-0.0758845109952461	-0.078725230511024	-0.128856235993237	-0.272256639130642	-0.431472494419685	-0.201191821313731	-0.129309844221072	-0.339230887672124	-0.203368466233843	-0.142699290707124	0.126981070604216	-0.340125093880687	-0.190965212798764	-0.118424264908504	-0.224786250558469	-0.347799317191456	-0.250997597354703
ENSG00000175130.7	-0.146289400989672	0.0052005067333403	-0.260293177157373	-0.113936452886693	-0.393799590428237	-0.226973122999406	-0.228999805087373	-0.0475945389696649	-0.384227842288048	-0.329402092672882	-0.38309526868972	-0.328242616646803	-0.290379271680129	-0.42960784789844	-0.413027440824913	-0.309227487630808	-0.426769984213754	-0.209727942452108	-0.201143281165405	-0.115076477884271	-0.158920673102579	-0.252163239573685	-0.26195148762207	-0.369577967129112	-0.310696207373883	-0.281456439381013	-0.233670489156317	-0.24012168124823	-0.253998549509768	-0.177632051482018	-0.193252989662922	-0.245697511645072	-0.20384685960628	-0.302605777427357	-0.292276809776238	-0.225176687736907	-0.153828779930554	-0.143388869660335	-0.129932343999623	-0.1466391993538	-0.275995894385165	-0.341227974966222	-0.18075707841298	-0.255216725787789	-0.310697571374441	-0.201739044874504	-0.194392048394097	-0.017653572174394	-0.338658688235892	-0.24761066288521	-0.117634525330633	-0.307566000675085	-0.121382028969275	-0.167459065780229
ENSG00000175175.6	-0.148921705865397	-0.0149437677203467	-0.0260016379558401	-0.0540261207474231	-0.0299588678178739	-0.319015723284695	-0.0786489587122845	-0.16787232185522	-0.101252698278388	-0.0548183318492407	-0.115434458562396	-0.166127253716156	-0.156899633559886	-0.0772706427821769	-0.100325095011702	-0.0529138637719984	-0.229965545018509	-0.0648560474589844	-0.0308552628378355	-0.0630525313219792	-0.0122081063514758	0.0989358388960299	-0.0863427403806008	-0.0685242211935289	-0.126774307602613	-0.0196623607038009	-0.039656005828274	-0.090313963432155	-0.0217250252762974	0.014068637391563	0.024551188700872	-0.151401497098595	-0.0491435743365205	-0.0471486879908627	-0.132635240252914	-0.0877561820341385	-0.097220682094365	-0.0505540145328612	-0.116467565474966	-0.0403978957045147	-0.148861648625802	-0.0615229629899152	-0.0488010085723251	-0.0766450189760796	-0.0262157704514202	-0.137894560286625	-0.0638298865340443	-0.0130276705301614	-0.104982115438339	-0.131513560118832	-0.073523322401617	-0.135700971216152	0.0508099516213971	-0.114315380840729
